OTU ID	Phylum	Class	Order	Family	Genus
OTU_1978	Proteobacteria	Deltaproteobacteria	Clostridiales	Desulfovibrionaceae	Desulfovibrio
OTU_1986	Proteobacteria	Gammaproteobacteria	Bacillales	Spirochaetaceae	Gp9
OTU_1972	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Clostridium_sensu_stricto
OTU_1982	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium
OTU_1993	Bacteroidetes	Bacteroidia	Bacteroidales	Marinilabiliaceae	Alistipes
OTU_1967	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhodobacteraceae	Hyphomonas
OTU_1989	Firmicutes	Clostridia	Clostridiales	Peptococcaceae_1	Desulfosporosinus
OTU_1971	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Chitinophaga
OTU_1964	Actinobacteria	Actinobacteria	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter
OTU_1992	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter
OTU_1996	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	Legionella
OTU_2010	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Prevotella
OTU_2002	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylococcaceae	Methylosarcina
OTU_2005	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Acholeplasma
OTU_2004	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herminiimonas
OTU_1990	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	Ktedonobacter
OTU_2015	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Parcubacteria_genera_incertae_sedis
OTU_1998	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Bacteroides
OTU_1995	Bacteroidetes	Cytophagia	Cytophagales	Saprospiraceae	Flexibacter
OTU_2016	Parcubacteria	Actinobacteria	Actinomycetales	Nautiliaceae	Parcubacteria_genera_incertae_sedis
OTU_1991	Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae	Dyadobacter
OTU_1994	Proteobacteria	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
OTU_2012	Firmicutes	Clostridia	Clostridiales	Heliobacteriaceae	Hydrogenispora
OTU_2030	Verrucomicrobia	Spartobacteria	Verrucomicrobiales	Verrucomicrobiaceae	Spartobacteria_genera_incertae_sedis
OTU_2020	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonadaceae	Desulfuromonas
OTU_2021	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium
OTU_2017	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Thermodesulfovibrio
OTU_2000	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Chromobacterium
OTU_2006	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Litorilinea
OTU_2024	Firmicutes	Clostridia	Clostridiales	Peptococcaceae_2	Desulfotomaculum
OTU_2014	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Phaselicystis
OTU_2032	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus
OTU_2034	Ignavibacteriae	Ignavibacteria	Ignavibacteriales	Ignavibacteriaceae	Melioribacter
OTU_2023	Actinobacteria	Actinobacteria	Actinomycetales	Ardenticatenaceae	Ardenticatena
OTU_2025	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia
OTU_2031	Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Pseudenhygromyxa
OTU_2009	Verrucomicrobia	Subdivision5	Coriobacteriales	Coriobacteriaceae	Subdivision5_genera_incertae_sedis
OTU_2018	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
OTU_2027	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Clostridium_sensu_stricto
OTU_2028	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Steroidobacter
OTU_2008	Ignavibacteriae	Ignavibacteria	Ignavibacteriales	Ignavibacteriaceae	Melioribacter
OTU_2013	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
OTU_2011	Acidobacteria	Acidobacteria_Gp6	Unassigned	Unassigned	Gp6
OTU_2036	Armatimonadetes	Unassigned	Unassigned	Unassigned	Armatimonadetes_gp5
OTU_2026	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Amnibacterium
OTU_2038	Acidobacteria	Acidobacteria_Gp1	Selenomonadales	Veillonellaceae	Gp1
OTU_2037	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaeta
OTU_2035	Cyanobacteria	Cyanobacteria	Unassigned	Family_VIII	GpVIII
OTU_2045	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Aquaspirillum
OTU_2046	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bosea
OTU_2041	Proteobacteria	Deltaproteobacteria	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
OTU_2033	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	Ktedonobacter
OTU_2050	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
OTU_2047	Firmicutes	Bacilli	Bacillales	Bacillaceae_2	Cerasibacillus
OTU_2052	Proteobacteria	Deltaproteobacteria	Myxococcales	Labilitrichaceae	Labilithrix
OTU_2051	Verrucomicrobia	Subdivision3	Deinococcales	Deinococcaceae	Subdivision3_genera_incertae_sedis
OTU_2054	Firmicutes	Clostridia	Clostridiales	Paenibacillaceae_1	Caldicellulosiruptor
OTU_2053	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Thiobacillus
OTU_2066	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Spartobacteria_genera_incertae_sedis
OTU_2060	Firmicutes	Clostridia	Clostridiales	Clostridiales_Incertae_Sedis_XIII	Anaerovorax
OTU_2077	Proteobacteria	Clostridia	Clostridiales	Clostridiaceae_1	Clostridium_sensu_stricto
OTU_2043	Acidobacteria	Acidobacteria_Gp21	Bacillales	Sinobacteraceae	Gp21
OTU_2072	Verrucomicrobia	Subdivision3	Verrucomicrobiales	Verrucomicrobiaceae	Subdivision3_genera_incertae_sedis
OTU_2074	Candidatus_Saccharibacteria	Unassigned	Unassigned	Unassigned	Saccharibacteria_genera_incertae_sedis
OTU_2039	Bacteroidetes	Bacteroidia	Bacteroidales	Flavobacteriaceae	Alistipes
OTU_2042	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Rhodopseudomonas
OTU_2056	Verrucomicrobia	Subdivision5	Unassigned	Unassigned	Subdivision5_genera_incertae_sedis
OTU_2078	Verrucomicrobia	Subdivision3	Verrucomicrobiales	Verrucomicrobiaceae	Subdivision3_genera_incertae_sedis
OTU_2062	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Thermodesulfovibrio
OTU_2067	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Aquaspirillum
OTU_2084	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia
OTU_2055	Proteobacteria	Deltaproteobacteria	Rhizobiales	Desulfuromonadaceae	Pelobacter
OTU_2070	Proteobacteria	Gammaproteobacteria	Burkholderiales	Piscirickettsiaceae	Massilia
OTU_2081	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Mongoliicoccus
OTU_2048	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Actinomycetospora
OTU_2068	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
OTU_2073	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophobacteraceae	Syntrophobacter
OTU_2086	Candidatus_Saccharibacteria	Clostridia	Clostridiales	Peptococcaceae_1	Saccharibacteria_genera_incertae_sedis
OTU_2094	Parcubacteria	Bacilli	Lactobacillales	Lactobacillaceae	Parcubacteria_genera_incertae_sedis
OTU_2058	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Azospirillum
OTU_2080	Proteobacteria	Deltaproteobacteria	Rhodospirillales	Syntrophorhabdaceae	Syntrophorhabdus
OTU_2076	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea
OTU_2085	Proteobacteria	Deltaproteobacteria	Thermodesulfobacteriales	Syntrophorhabdaceae	Syntrophorhabdus
OTU_2069	Actinobacteria	Actinobacteria	Actinomycetales	Coriobacteriaceae	Streptomyces
OTU_2089	Parcubacteria	Bacilli	Actinomycetales	Flavobacteriaceae	Parcubacteria_genera_incertae_sedis
OTU_2096	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Thermogutta
OTU_2098	Proteobacteria	Gammaproteobacteria	Clostridiales	Enterobacteriaceae	Gp10
OTU_2091	Proteobacteria	Clostridia	Clostridiales	Hyphomonadaceae	Parcubacteria_genera_incertae_sedis
OTU_2088	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Roseospira
OTU_2092	Chlamydiae	Chlamydiia	Chlamydiales	Parachlamydiaceae	Parachlamydia
OTU_2095	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonadaceae	Desulfuromonas
OTU_2071	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Anaerorhabdus
OTU_2113	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Parcubacteria_genera_incertae_sedis
OTU_2103	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
OTU_2075	Actinobacteria	Actinobacteria	Actinomycetales	Intrasporangiaceae	Janibacter
OTU_2087	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_incertae_sedis	Amorphus
OTU_2101	Acidobacteria	Acidobacteria_Gp6	Unassigned	Unassigned	Gp6
OTU_2102	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium
OTU_2114	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Pirellula
OTU_2104	Proteobacteria	Gammaproteobacteria	Lactobacillales	Moraxellaceae	Lactobacillus
OTU_2123	Proteobacteria	Gammaproteobacteria	Clostridiales	Rhodocyclaceae	Gp10
OTU_2097	Acidobacteria	Acidobacteria_Gp7	Syntrophobacterales	Syntrophobacteraceae	Gp7
OTU_2120	SR1	Betaproteobacteria	Burkholderiales	Burkholderiales_incertae_sedis	SR1_genera_incertae_sedis
OTU_2110	Proteobacteria	Clostridia	Clostridiales	Clostridiales_Incertae_Sedis_XVII	Thermaerobacter
OTU_2105	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thiococcus
OTU_2116	Verrucomicrobia	Subdivision3	Verrucomicrobiales	Verrucomicrobiaceae	Subdivision3_genera_incertae_sedis
OTU_2122	Firmicutes	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Clostridium_sensu_stricto
OTU_2117	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium
OTU_2121	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Clostridium_sensu_stricto
OTU_2118	Proteobacteria	Bacilli	Bacillales	Rhodospirillaceae	Parcubacteria_genera_incertae_sedis
OTU_2130	Bacteroidetes	Bacteroidia	Bacteroidales	Prolixibacteraceae	Tangfeifania
OTU_2119	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
OTU_2128	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	Sandaracinus
OTU_2126	Actinobacteria	Actinobacteria	Gaiellales	Gaiellaceae	Gaiella
OTU_2108	Chloroflexi	Thermomicrobia	Thermomicrobiales	Thermomicrobiaceae	Thermomicrobium
OTU_2127	Firmicutes	Clostridia	Clostridiales	Clostridiales_Incertae_Sedis_XIII	Anaerovorax
OTU_2131	Actinobacteria	Actinobacteria	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter
OTU_2134	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	Halobacteriovorax
OTU_2107	Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis
OTU_2125	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_III
OTU_2124	Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis
OTU_2133	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Bacteroides
OTU_2142	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Rhodopirellula
OTU_2106	Acidobacteria	Acidobacteria_Gp15	Thiotrichales	Piscirickettsiaceae	Gp15
OTU_2135	Chloroflexi	Thermomicrobia	Thermomicrobiales	Thermomicrobiaceae	Thermomicrobium
OTU_2137	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
OTU_2144	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Verrucomicrobium
OTU_2111	Firmicutes	Clostridia	Clostridiales	Peptococcaceae_1	Dehalobacter
OTU_2143	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Minicystis
OTU_2140	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Ochrobactrum
OTU_2138	candidate_division_ZB3	Clostridia	Clostridiales	Syntrophobacteraceae	ZB3_genera_incertae_sedis
OTU_2145	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophobacteraceae	Syntrophobacter
OTU_2150	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Singulisphaera
OTU_2151	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Kaistia
OTU_2132	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Clostridium_sensu_stricto
OTU_2129	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Labilithrix
OTU_2154	Actinobacteria	Actinobacteria	Acidimicrobiales	Acidimicrobineae_incertae_sedis	Aciditerrimonas
OTU_2159	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophobacteraceae	Syntrophobacter
OTU_2152	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Azospirillum
OTU_2153	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Chromobacterium
OTU_2163	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Pirellula
OTU_2156	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Pirellula
OTU_2162	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Oxalicibacterium
OTU_2146	Acidobacteria	Acidobacteria_Gp7	Unassigned	Unassigned	Gp7
OTU_2136	Proteobacteria	Spirochaetia	Spirochaetales	Spirochaetaceae	Gp10
OTU_2155	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas
OTU_2139	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
OTU_2169	Proteobacteria	Clostridia	Clostridiales	Campylobacteraceae	Parcubacteria_genera_incertae_sedis
OTU_2166	Proteobacteria	Actinobacteria	Clostridiales	Thermoanaerobacteraceae	Desulfovibrio
OTU_2165	Firmicutes	Clostridia	Clostridiales	Clostridiales_Incertae_Sedis_XVIII	Symbiobacterium
OTU_2167	Chloroflexi	Actinobacteria	Caldilineales	Caldilineaceae	Caldilinea
OTU_2148	Acidobacteria	Acidobacteria_Gp7	Unassigned	Unassigned	Gp7
OTU_2171	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
OTU_2158	Chloroflexi	Clostridia	Clostridiales	Veillonellaceae	Propionispira
OTU_2176	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
OTU_2170	Proteobacteria	Betaproteobacteria	Burkholderiales	Neisseriaceae	Hyphomicrobium
OTU_2180	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea
OTU_2175	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Catenuloplanes
OTU_2172	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Pseudonocardia
OTU_2174	Chloroflexi	Actinobacteria	Thermomicrobiales	Thermomicrobiaceae	Thermomicrobium
OTU_2181	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Cellvibrio
OTU_2179	Acidobacteria	Acidobacteria_Gp3	Unassigned	Unassigned	Gp3
OTU_2185	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Owenweeksia
OTU_2164	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfohalobiaceae	Melioribacter
OTU_2189	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Elizabethkingia
OTU_2161	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Tistlia
OTU_2184	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes
OTU_2173	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas/Armatimonadetes_gp3
OTU_2191	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Cellulosilyticum
OTU_2168	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonadaceae	Desulfuromusa
OTU_2182	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
OTU_2183	Chloroflexi	Thermomicrobia	Thermomicrobiales	Thermomicrobiaceae	Thermomicrobium
OTU_2194	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Methylococcaceae	Litoricola
OTU_2188	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea
OTU_2190	Firmicutes	Bacilli	Bacillales	Bacillaceae_1	Bacillus
OTU_2210	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Phycisphaera
OTU_2187	Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae	Algoriphagus
OTU_2207	Acidobacteria	Acidobacteria_Gp4	Unassigned	Unassigned	Blastocatella
OTU_2195	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonadaceae	Desulfuromusa
OTU_2211	Chloroflexi	Chloroflexia	Chloroflexales	Chloroflexaceae	Roseiflexus
OTU_2198	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Polyangium
OTU_2206	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Pontimonas
OTU_2208	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_sensu_stricto
OTU_2203	Proteobacteria	Alphaproteobacteria	Rhizobiales	Aurantimonadaceae	Aurantimonas
OTU_2220	Proteobacteria	Alphaproteobacteria	Clostridiales	Rhodobacteraceae	Gp4
OTU_2205	Proteobacteria	Deltaproteobacteria	Myxococcales	Desulfuromonadaceae	Pelobacter
OTU_2212	Proteobacteria	Gammaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobacter
OTU_2192	Chlorobi	Chlorobia	Chlorobiales	Chlorobiaceae	Chlorobium
OTU_2193	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Nitrospiraceae	Desulfovibrio
OTU_2201	Proteobacteria	Gammaproteobacteria	Bacillales	Dictyoglomaceae	Saccharibacteria_genera_incertae_sedis
OTU_2215	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
OTU_2186	Actinobacteria	Actinobacteria	Actinomycetales	Cryptosporangiaceae	Cryptosporangium
OTU_2218	Acidobacteria	Acidobacteria_Gp3	Rhizobiales	Bradyrhizobiaceae	Gp3
OTU_2223	Chloroflexi	Chloroflexia	Chloroflexales	Chloroflexaceae	Roseiflexus
OTU_2219	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Gemmata
OTU_2216	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonadaceae	Desulfuromonas
OTU_2196	Proteobacteria	Deltaproteobacteria	Myxococcales	Desulfuromonadaceae	Anaeromyxobacter
OTU_2217	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Aquimonas
OTU_2204	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium
OTU_2213	Actinobacteria	Actinobacteria	Solirubrobacterales	Conexibacteraceae	Conexibacter
OTU_2233	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus
OTU_2231	Proteobacteria	Deltaproteobacteria	Myxococcales	Syntrophobacteraceae	Gp7
OTU_2227	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Cellulosilyticum
OTU_2239	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Bacteroides
OTU_2237	Planctomycetes	Phycisphaerae	Planctomycetales	Planctomycetaceae	Tepidisphaera
OTU_2226	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Thermosporotrichaceae	Thermosporothrix
OTU_2228	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	Ktedonobacter
OTU_2221	Acidobacteria	Acidobacteria_Gp22	Desulfobacterales	Desulfobacteraceae	Gp22
OTU_2252	Firmicutes	Bacilli	Lactobacillales	Thermaceae	Meiothermus
OTU_2249	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
OTU_2250	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaeta
OTU_2241	Proteobacteria	Gammaproteobacteria	Sphingobacteriales	Ignavibacteriaceae	Melioribacter
OTU_2261	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Tepidisphaera
OTU_2263	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Thermogutta
OTU_2253	Firmicutes	Clostridia	Clostridiales	Clostridiales_Incertae_Sedis_XI	Tissierella
OTU_2255	Chloroflexi	Actinobacteria	Thermodesulfobacteriales	Thermodesulfobacteriaceae	Caldimicrobium
OTU_2245	Proteobacteria	Deltaproteobacteria	Myxococcales	Phaselicystidaceae	Phaselicystis
OTU_2235	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	Sandaracinus
OTU_2254	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
OTU_2264	Acidobacteria	Acidobacteria_Gp6	Unassigned	Unassigned	Gp6
OTU_2247	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Geminicoccus
OTU_2258	Chloroflexi	Chloroflexia	Chloroflexales	Oscillochloridaceae	Oscillochloris
OTU_2246	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Pararhodospirillum
OTU_2243	Proteobacteria	Actinobacteria	Desulfovibrionales	Desulfovibrionaceae	Armatimonadetes_gp7
OTU_2234	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Azospirillum
OTU_2232	Firmicutes	Clostridia	Clostridiales	Peptococcaceae_1	Thermincola
OTU_2256	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Phycisphaera
OTU_2270	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Clostridium_sensu_stricto
OTU_2266	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Caloramator
OTU_2268	Chloroflexi	Ardenticatenia	Ardenticatenales	Ardenticatenaceae	Ardenticatena
OTU_2271	Proteobacteria	Betaproteobacteria	Sulfuricellales	Sulfuricellaceae	Sulfuricella
OTU_2260	Acidobacteria	Acidobacteria_Gp17	Caulobacterales	Rhodobacteraceae	Gp17
OTU_2248	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Aquihabitans
OTU_2273	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophobacteraceae	Desulfosoma
OTU_2262	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces
OTU_2282	candidate_division_WPS-1	Phycisphaerae	Tepidisphaerales	Tepidisphaeraceae	WPS-1_genera_incertae_sedis
OTU_2265	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_III
OTU_2272	Bacteroidetes	Clostridia	Clostridiales	Thermoanaerobacteraceae	Ammonifex
OTU_2277	Firmicutes	Clostridia	Clostridiales	Peptococcaceae_1	Desulfosporosinus
OTU_2276	Proteobacteria	Gammaproteobacteria	Rhizobiales	Vibrionaceae	Clostridium_sensu_stricto
OTU_2285	Chloroflexi	Thermomicrobia	Thermomicrobiales	Thermomicrobiaceae	Thermomicrobium
OTU_2284	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Clostridium_sensu_stricto
OTU_2287	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Pseudobacteriovoracaceae	Pseudobacteriovorax
OTU_2290	Bacteroidetes	Cytophagia	Cytophagales	Sphingobacteriaceae	Chryseolinea
OTU_2274	Acidobacteria	Acidobacteria_Gp3	Unassigned	Unassigned	Gp3
OTU_2279	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Parasegetibacter
OTU_2286	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	Diplorickettsia
OTU_2293	Firmicutes	Bacilli	Flavobacteriales	Flavobacteriaceae	Saccharibacteria_genera_incertae_sedis
OTU_2288	Acidobacteria	Acidobacteria_Gp21	Desulfovibrionales	Desulfovibrionaceae	Gp21
OTU_2267	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium
